# Average windspeeds at the sites of 8263 new windmills in Deutschland  at 175m 
# sites from https://www.marktstammdatenregister.de/MaStR 20260101 running since 2024 or planned
# windspeeds from https://opendata.dwd.de/.../cosmo_rea6 hourly in 2014
# written ~bz/py/wind/markt/new/newwindmills.py 2026-02-19 Feb 15:20 

Cosmowind175	Cosmocap175	AGS	State	MW	Lat	Lon	Thi	Rotor	Date	Lkr	Place
7.05	41	12064	BB	7	52.4572	14.5118	164	163	2027-06-30	Märkisch-Oderland	Lebus
7.05	41	12064	BB	7	52.4477	14.5135	164	163	2027-06-30	Märkisch-Oderland	Lebus
7.05	41	12064	BB	7	52.4448	14.5091	164	163	2027-06-30	Märkisch-Oderland	Lebus
7.05	41	12064	BB	5.56	52.4409	14.5015	167	160	2025-12-10	Märkisch-Oderland	Mallnow
7.05	41	12064	BB	7	52.4507	14.5167	164	163	2027-06-30	Märkisch-Oderland	Lebus
7.05	41	12064	BB	7	52.4502	14.5094	164	163	2027-06-30	Märkisch-Oderland	Lebus
7.02	41	12064	BB	7	52.4608	14.5125	164	163	2027-06-30	Märkisch-Oderland	Lebus
7.02	41	12064	BB	5.7	52.4642	14.5143	164	149	2027-10-20	Märkisch-Oderland	Podelzig
7.02	41	12064	BB	5.56	52.4634	14.52	167	160	2025-12-31	Märkisch-Oderland	Podelzig
7.65	47	12065	BB	3.45	52.9635	13.2585	94	112	2026-06-30	Oberhavel	Zehdenick
7.65	47	12065	BB	3.45	52.9628	13.2522	94	112	2026-06-30	Oberhavel	Zehdenick
7.65	47	12065	BB	3.45	52.9576	13.2562	94	112	2026-06-30	Oberhavel	Zehdenick
7.49	46	12065	BB	6.8	52.831	13.0191	179	175	2028-07-26	Oberhavel	Kremmen
7.49	46	12065	BB	6.8	52.8342	13.0156	179	175	2028-07-12	Oberhavel	Kremmen
7.49	46	12065	BB	6.8	52.835	13.0234	179	175	2028-08-09	Oberhavel	Kremmen
7.49	46	12065	BB	6.8	52.836	13.0295	179	175	2028-09-06	Oberhavel	Kremmen
7.49	46	12065	BB	6.8	52.8317	13.0269	179	175	2028-08-23	Oberhavel	Kremmen
7.07	41	12066	BB	6.8	51.721	13.91	179	175	2026-06-30	Oberspreewald-Lausitz	Calau
7.07	41	12066	BB	6.8	51.6902	13.9107	179	175	2026-05-31	Oberspreewald-Lausitz	Bronkow
7.07	41	12066	BB	6.8	51.6861	13.9039	179	175	2026-05-31	Oberspreewald-Lausitz	Bronkow
7.07	41	12066	BB	6.8	51.6871	13.9144	179	175	2026-05-31	Oberspreewald-Lausitz	Bronkow
7.07	41	12066	BB	6.8	51.6922	13.9045	179	175	2026-05-31	Oberspreewald-Lausitz	Bronkow
7.07	41	12066	BB	6.8	51.7112	13.9054	179	175	2026-06-30	Oberspreewald-Lausitz	Calau
7.07	41	12066	BB	6.8	51.7209	13.8993	179	175	2026-06-30	Oberspreewald-Lausitz	Calau
7.07	41	12066	BB	6.8	51.7152	13.9101	179	175	2028-06-30	Oberspreewald-Lausitz	Calau
7.07	41	12066	BB	6.8	51.6831	13.913	179	175	2026-05-31	Oberspreewald-Lausitz	Bronkow
7.07	41	12066	BB	6.8	51.7178	13.9147	179	175	2027-06-30	Oberspreewald-Lausitz	Calau
7.07	41	12066	BB	6.8	51.6895	13.8985	179	175	2026-05-31	Oberspreewald-Lausitz	Bronkow
7.07	41	12066	BB	6.8	51.7185	13.9046	179	175	2029-06-30	Oberspreewald-Lausitz	Calau
7.07	41	12066	BB	6.8	51.7192	13.8928	179	175	2026-06-30	Oberspreewald-Lausitz	Calau
7.07	41	12066	BB	6.8	51.7226	13.8909	179	175	2026-06-30	Oberspreewald-Lausitz	Calau
7.07	41	12066	BB	6.8	51.7152	13.9036	179	175	2030-06-30	Oberspreewald-Lausitz	Calau
7.07	41	12066	BB	6.8	51.7242	13.8847	179	175	2026-06-30	Oberspreewald-Lausitz	Calau
7.07	41	12066	BB	6.8	51.6855	13.8936	179	175	2026-05-31	Oberspreewald-Lausitz	Bronkow
6.82	39	12066	BB	3.8	51.5083	13.8623	300	126	2026-11-30	Oberspreewald-Lausitz	Klettwitz
7.36	44	12067	BB	6.8	52.466	14.2497	179	175	2027-12-31	Oder-Spree	Steinhöfel
7.36	44	12067	BB	6.8	52.4634	14.2445	179	175	2027-12-31	Oder-Spree	Steinhöfel
7.36	44	12067	BB	5.6	52.4591	14.244	169	150	2027-04-30	Oder-Spree	Steinhöfel
7.36	44	12067	BB	5.6	52.4613	14.2398	169	150	2027-04-30	Oder-Spree	Steinhöfel
7.36	44	12067	BB	6.8	52.466	14.2368	179	175	2027-12-31	Oder-Spree	Steinhöfel
7.36	44	12067	BB	5.6	52.461	14.2486	169	150	2027-04-30	Oder-Spree	Steinhöfel
7.22	43	12067	BB	6	52.1301	14.5576	169	150	2027-03-04	Oder-Spree	Schlaubetal
7.22	43	12067	BB	6	52.1286	14.5643	169	150	2027-03-04	Oder-Spree	Schlaubetal
7.18	43	12067	BB	5.6	52.4715	14.0331	169	162	2027-09-01	Oder-Spree	Steinhöfel
7.15	42	12067	BB	5.56	52.2136	14.235	167	160	2027-07-31	Oder-Spree	Rietz-Neuendorf
7.15	42	12067	BB	5.56	52.2182	14.2354	167	160	2027-03-31	Oder-Spree	Rietz-Neuendorf
7.12	42	12067	BB	4.2	52.3201	14.3755	160	138	2027-07-31	Oder-Spree	Jacobsdorf
7.12	42	12067	BB	6	52.3133	14.3933	169	150	2026-10-30	Oder-Spree	Briesen
7.08	42	12067	BB	5.7	52.3616	14.2777	164	149	2026-12-31	Oder-Spree	Briesen
7.08	42	12067	BB	5.7	52.3614	14.2711	164	149	2026-12-31	Oder-Spree	Briesen
7.08	42	12067	BB	5.7	52.3646	14.2668	164	149	2026-12-31	Oder-Spree	Briesen
7.08	42	12067	BB	5.7	52.3658	14.2783	164	149	2026-12-31	Oder-Spree	Briesen
7.08	42	12067	BB	5.7	52.3676	14.2862	164	149	2026-12-31	Oder-Spree	Briesen
7.06	42	12067	BB	6	52.1485	14.5763	169	150	2027-03-04	Oder-Spree	Schlaubetal
7.06	42	12067	BB	6	52.1365	14.5571	169	150	2027-05-21	Oder-Spree	Schlaubetal
7.06	42	12067	BB	6	52.1314	14.5505	169	150	2027-04-11	Oder-Spree	Schlaubetal
7.06	42	12067	BB	6	52.1325	14.5645	169	150	2027-03-04	Oder-Spree	Schlaubetal
7.06	42	12067	BB	6	52.1375	14.5654	169	150	2027-03-04	Oder-Spree	Schlaubetal
7.06	42	12067	BB	6	52.1465	14.5674	169	150	2027-03-04	Oder-Spree	Schlaubetal
7.06	42	12067	BB	6	52.1437	14.5745	169	150	2027-03-04	Oder-Spree	Schlaubetal
7.06	42	12067	BB	6.2	52.1805	14.4025	165	170	2028-03-31	Oder-Spree	Mixdorf
7.06	42	12067	BB	6	52.1422	14.5653	169	150	2027-03-04	Oder-Spree	Schlaubetal
7.05	42	12067	BB	6	52.3434	13.7584	169	150	2027-11-11	Oder-Spree	Spreenhagen
7.05	42	12067	BB	6	52.3398	13.769	169	150	2027-11-11	Oder-Spree	Spreenhagen
6.99	41	12067	BB	6	52.3403	13.7804	169	150	2027-11-11	Oder-Spree	Spreenhagen
6.96	41	12067	BB	5.56	52.2118	14.2405	167	160	2025-04-24	Oder-Spree	Beeskow
6.96	41	12067	BB	5.56	52.2139	14.2465	167	160	2025-03-18	Oder-Spree	Beeskow
6.96	41	12067	BB	5.56	52.2014	14.2423	167	160	2025-07-08	Oder-Spree	Beeskow
6.96	41	12067	BB	6.8	52.23	14.2451	165	163	2025-09-24	Oder-Spree	Rietz-Neuendorf
6.96	41	12067	BB	5.56	52.2172	14.2467	167	160	2025-06-27	Oder-Spree	Beeskow
6.96	41	12067	BB	5.56	52.2155	14.2409	167	160	2027-06-30	Oder-Spree	Rietz-Neuendorf
6.96	41	12067	BB	5.56	52.2189	14.2417	167	160	2027-04-01	Oder-Spree	Rietz-Neuendorf
6.96	41	12067	BB	5.56	52.2017	14.2499	167	160	2025-04-03	Oder-Spree	Beeskow
6.96	41	12067	BB	5.56	52.2074	14.2511	167	160	2025-03-06	Oder-Spree	Beeskow
6.96	41	12067	BB	5.56	52.2072	14.2434	167	160	2025-03-13	Oder-Spree	Beeskow
6.96	41	12067	BB	5.56	52.2047	14.2469	167	160	2025-07-11	Oder-Spree	Beeskow
6.96	41	12067	BB	5.56	52.2117	14.2504	167	160	2027-04-30	Oder-Spree	Beeskow
6.92	40	12067	BB	6.8	52.2374	14.2452	165	163	2025-09-25	Oder-Spree	Rietz-Neuendorf
6.92	40	12067	BB	6.8	52.2346	14.2486	165	163	2025-10-07	Oder-Spree	Rietz-Neuendorf
7.94	50	12068	BB	6.8	53.1413	6.44385	164	163	2026-12-31	Ostprignitz-Ruppin	Wittstock
7.94	50	12068	BB	7	53.1385	6.44771	164	163	2027-02-28	Ostprignitz-Ruppin	Wittstock
7.8	48	12068	BB	5.7	53.1597	12.6128	164	149	2028-12-01	Ostprignitz-Ruppin	Wittstock
7.8	48	12068	BB	5.7	53.1441	12.6316	164	149	2028-12-01	Ostprignitz-Ruppin	Wittstock
7.8	48	12068	BB	5.7	53.1405	12.6195	164	149	2028-12-01	Ostprignitz-Ruppin	Wittstock
7.8	48	12068	BB	5.7	53.1477	12.6169	164	149	2028-12-01	Ostprignitz-Ruppin	Wittstock
7.8	48	12068	BB	5.7	53.1447	12.6113	164	149	2028-12-01	Ostprignitz-Ruppin	Wittstock
7.8	48	12068	BB	5.7	53.1378	12.6335	164	149	2028-12-01	Ostprignitz-Ruppin	Wittstock
7.8	48	12068	BB	5.7	53.1441	12.6184	164	149	2028-12-01	Ostprignitz-Ruppin	Wittstock
7.8	48	12068	BB	5.7	53.1404	12.6107	164	149	2028-12-01	Ostprignitz-Ruppin	Wittstock
7.8	48	12068	BB	5.7	53.1526	12.6268	164	149	2028-12-01	Ostprignitz-Ruppin	Wittstock
7.8	48	12068	BB	5.7	53.1517	12.6193	164	149	2028-12-01	Ostprignitz-Ruppin	Wittstock
7.8	48	12068	BB	5.7	53.1486	12.6287	164	149	2028-12-01	Ostprignitz-Ruppin	Wittstock
7.71	48	12068	BB	4.26	53.1432	12.4396	160	138	2027-03-01	Ostprignitz-Ruppin	Wittstock
7.71	48	12068	BB	5.3	53.1376	12.4532	161	158	2026-07-08	Ostprignitz-Ruppin	Heiligengrabe
7.65	47	12068	BB	5.6	52.8614	12.7166	169	162	2028-12-31	Ostprignitz-Ruppin	Protzen
7.65	47	12068	BB	6	52.8517	12.7023	169	162	2028-03-01	Ostprignitz-Ruppin	Manker
7.65	47	12068	BB	6	52.8524	12.7078	169	162	2028-03-01	Ostprignitz-Ruppin	Protzen
7.65	47	12068	BB	6	52.865	12.7178	169	162	2028-01-31	Ostprignitz-Ruppin	Stöffin
7.65	47	12068	BB	6	52.8554	12.7057	169	162	2028-03-01	Ostprignitz-Ruppin	Manker
7.65	47	12068	BB	6	52.8627	12.7114	169	162	2028-01-31	Ostprignitz-Ruppin	Fehrbellin
7.65	47	12068	BB	6	52.8567	12.7123	169	162	2028-03-31	Ostprignitz-Ruppin	Fehrbellin
7.65	47	12068	BB	6	52.8567	12.7123	169	162	2028-03-31	Ostprignitz-Ruppin	Fehrbellin
7.65	47	12068	BB	6	52.8487	12.7055	169	162	2028-03-31	Ostprignitz-Ruppin	Manker
7.65	47	12068	BB	6	52.8534	12.7132	169	162	2028-03-31	Ostprignitz-Ruppin	Fehrbellin
7.65	47	12068	BB	6	52.8584	12.7195	169	162	2028-02-29	Ostprignitz-Ruppin	Fehrbellin
7.65	47	12068	BB	6	52.8551	12.7184	169	162	2028-02-29	Ostprignitz-Ruppin	Fehrbellin
7.65	47	12068	BB	6	52.864	12.723	169	162	2028-01-31	Ostprignitz-Ruppin	Fehrbellin
7.65	47	12068	BB	6	52.865	12.7178	169	162	2028-02-29	Ostprignitz-Ruppin	Fehrbellin
7.64	47	12068	BB	5.6	52.8575	12.7274	169	162	2028-12-31	Ostprignitz-Ruppin	Protzen
7.64	47	12068	BB	6	52.8607	12.7295	169	162	2028-01-31	Ostprignitz-Ruppin	Fehrbellin
7.61	47	12068	BB	5.7	52.929	12.6003	164	163	2026-06-30	Ostprignitz-Ruppin	Kantow
7.61	47	12068	BB	5.7	52.9328	12.5958	164	163	2026-06-30	Ostprignitz-Ruppin	Kantow
7.61	47	12068	BB	5.7	52.9357	12.5901	164	163	2026-06-30	Ostprignitz-Ruppin	Kantow
7.61	47	12068	BB	4.5	52.9306	12.5906	164	149	2024-11-08	Ostprignitz-Ruppin	Kantow
7.61	47	12068	BB	4.5	52.9385	12.6043	164	149	2024-10-29	Ostprignitz-Ruppin	Kantow
7.61	47	12068	BB	4.5	52.9404	12.5996	164	149	2024-11-08	Ostprignitz-Ruppin	Kantow
7.61	47	12068	BB	4.5	52.9306	12.5846	164	149	2024-11-08	Ostprignitz-Ruppin	Kantow
7.61	47	12068	BB	4.5	52.9415	12.5941	164	149	2024-10-29	Ostprignitz-Ruppin	Kantow
7.61	47	12068	BB	4.5	52.939	12.5882	164	149	2024-10-28	Ostprignitz-Ruppin	Kantow
7.61	47	12068	BB	4.5	52.9342	12.5822	164	149	2024-10-30	Ostprignitz-Ruppin	Kantow
7.59	46	12068	BB	5.7	53.0921	12.5182	164	149	2024-11-28	Ostprignitz-Ruppin	Wittstock
7.59	46	12068	BB	7	53.0778	12.5146	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock
7.59	46	12068	BB	7	53.081	12.5189	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock
7.59	46	12068	BB	7	53.0842	12.516	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock
7.59	46	12068	BB	5.7	53.0859	12.525	164	149	2024-11-26	Ostprignitz-Ruppin	Wittstock
7.59	46	12068	BB	5.7	53.079	12.5298	164	149	2024-11-28	Ostprignitz-Ruppin	Wittstock
7.59	46	12068	BB	4.8	53.0772	12.5333	164	133	2024-11-26	Ostprignitz-Ruppin	Wittstock
7.59	46	12068	BB	5.7	53.089	12.5215	164	149	2024-11-26	Ostprignitz-Ruppin	Wittstock
7.59	46	12068	BB	5.7	53.0828	12.5284	164	149	2024-11-26	Ostprignitz-Ruppin	Wittstock
7.57	46	12068	BB	4.26	52.8927	12.3692	160	138	2027-07-31	Ostprignitz-Ruppin	Zernitz-Lohm
7.57	46	12068	BB	4.26	52.8992	12.3672	160	138	2026-12-31	Ostprignitz-Ruppin	Zernitz-Lohm
7.57	46	12068	BB	4.26	52.893	12.3783	160	138	2026-12-31	Ostprignitz-Ruppin	Zernitz-Lohm
7.57	46	12068	BB	4.26	52.8946	12.3629	160	138	2027-07-31	Ostprignitz-Ruppin	Zernitz-Lohm
7.57	46	12068	BB	5.56	52.8997	12.3773	166	160	2026-12-31	Ostprignitz-Ruppin	Zernitz-Lohm
7.57	46	12068	BB	5.56	52.896	12.3681	166	160	2026-12-31	Ostprignitz-Ruppin	Zernitz-Lohm
7.55	46	12068	BB	7	53.0912	12.497	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock
7.55	46	12068	BB	5.7	53.0945	12.5136	164	149	2024-11-18	Ostprignitz-Ruppin	Wittstock
7.55	46	12068	BB	5.7	53.0977	12.5116	164	149	2024-11-13	Ostprignitz-Ruppin	Wittstock
7.55	46	12068	BB	7	53.0911	12.4909	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock
7.55	46	12068	BB	5.7	53.1008	12.5087	164	149	2024-11-14	Ostprignitz-Ruppin	Wittstock
7.55	46	12068	BB	7	53.0928	12.486	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock
7.55	46	12068	BB	6.8	52.8341	12.4868	165	163	2025-02-13	Ostprignitz-Ruppin	Neustadt
7.55	46	12068	BB	6.8	52.8403	12.4823	165	163	2025-02-13	Ostprignitz-Ruppin	Neustadt
7.55	46	12068	BB	6.8	52.8404	12.4764	165	163	2025-10-22	Ostprignitz-Ruppin	Neustadt
7.55	46	12068	BB	6.8	52.8369	12.4796	165	163	2025-10-22	Ostprignitz-Ruppin	Neustadt
7.55	46	12068	BB	6.2	52.8383	12.4874	169	162	2024-08-29	Ostprignitz-Ruppin	Neustadt
7.55	46	12068	BB	6.2	52.8356	12.4912	169	162	2024-08-30	Ostprignitz-Ruppin	Neustadt
7.55	46	12068	BB	7	53.0877	12.506	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock
7.55	46	12068	BB	7	53.0958	12.4981	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock
7.55	46	12068	BB	7	53.091	12.5071	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock
7.55	46	12068	BB	7	53.0871	12.5125	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock
7.55	46	12068	BB	7	53.0878	12.4999	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock
7.55	46	12068	BB	7	53.0936	12.5028	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock
7.55	46	12068	BB	7	53.0944	12.4922	164	163	2027-05-02	Ostprignitz-Ruppin	Wittstock
7.48	46	12068	BB	5.56	53.0368	12.5754	167	160	2026-11-30	Ostprignitz-Ruppin	Wittstock
7.48	46	12068	BB	5.56	53.0345	12.5806	167	160	2026-11-30	Ostprignitz-Ruppin	Wittstock
7.25	43	12054	BB	6	52.3094	12.8723	169	150	2024-11-29	Potsdam	Schwielowsee
7.25	43	12054	BB	6	52.3155	12.8768	169	150	2024-11-14	Potsdam	Schwielowsee
7.25	43	12054	BB	6	52.3172	12.8569	169	150	2024-11-29	Potsdam	Schwielowsee
7.25	43	12054	BB	6	52.3117	12.8621	169	150	2024-11-08	Potsdam	Schwielowsee
7.25	43	12054	BB	6	52.3234	12.857	169	150	2024-11-08	Potsdam	Schwielowsee
7.25	43	12054	BB	6	52.3231	12.8684	169	150	2024-11-08	Potsdam	Schwielowsee
7.41	45	12069	BB	6	52.3577	13.2546	169	150	2024-11-08	Potsdam-Mittelmark	Teltow
7.25	43	12069	BB	6	52.3181	12.8665	169	150	2025-12-15	Potsdam-Mittelmark	Schwielowsee
7.25	43	12069	BB	4.2	51.9937	12.8179	130	138	2025-10-16	Potsdam-Mittelmark	Treuenbrietzen
7.25	43	12069	BB	4.2	51.9969	12.8186	130	138	2025-12-08	Potsdam-Mittelmark	Treuenbrietzen
7.22	43	12069	BB	6.2	52.2401	12.8853	169	162	2027-04-30	Potsdam-Mittelmark	Beelitz
7.22	43	12069	BB	6.2	52.2425	12.8908	169	162	2027-04-30	Potsdam-Mittelmark	Beelitz
7.22	43	12069	BB	2.4	52.2428	12.8975	141	117	2027-04-11	Potsdam-Mittelmark	Beelitz
7.22	43	12069	BB	2.4	52.239	12.8952	141	117	2027-04-11	Potsdam-Mittelmark	Beelitz
7.22	43	12069	BB	2.4	52.2368	12.9025	141	117	2027-04-11	Potsdam-Mittelmark	Beelitz
7.22	43	12069	BB	2.4	52.2422	12.9072	141	117	2027-04-11	Potsdam-Mittelmark	Beelitz
7.22	43	12069	BB	2.4	52.2467	12.8985	141	117	2027-04-11	Potsdam-Mittelmark	Beelitz
7.22	43	12069	BB	2.4	52.2362	12.9142	141	117	2027-04-11	Potsdam-Mittelmark	Beelitz
7.17	42	12069	BB	2.4	52.2332	12.8977	141	117	2027-04-11	Potsdam-Mittelmark	Beelitz
7.17	42	12069	BB	2.4	52.2273	12.9054	141	117	2027-04-11	Potsdam-Mittelmark	Beelitz
7.17	42	12069	BB	2.4	52.2303	12.9078	141	117	2027-04-11	Potsdam-Mittelmark	Beelitz
7.17	42	12069	BB	2.4	52.2292	12.8982	141	117	2027-04-11	Potsdam-Mittelmark	Beelitz
7.17	42	12069	BB	2.4	52.2332	12.9123	141	117	2027-04-11	Potsdam-Mittelmark	Beelitz
7.17	42	12069	BB	2.4	52.2243	12.9019	141	117	2027-04-11	Potsdam-Mittelmark	Beelitz
7.08	41	12069	BB	5.5	52.088	12.7729	161	158	2027-10-20	Potsdam-Mittelmark	Haseloff
7.08	41	12069	BB	5.5	52.0949	12.7727	161	158	2027-10-20	Potsdam-Mittelmark	Haseloff
7.08	41	12069	BB	5.5	52.0838	12.7757	161	158	2027-10-20	Potsdam-Mittelmark	Haseloff
7.08	41	12069	BB	5.5	52.0981	12.7707	161	158	2027-10-20	Potsdam-Mittelmark	Haseloff
7.02	41	12069	BB	4.26	52.1713	12.7802	160	138	2027-10-01	Potsdam-Mittelmark	Brück
8.18	52	12070	BB	6.2	53.2754	12.2982	169	162	2025-08-28	Prignitz	Meyenburg
8.18	52	12070	BB	6.2	53.2813	12.3003	169	162	2025-08-28	Prignitz	Meyenburg
8.18	52	12070	BB	6.8	53.3007	12.2245	165	163	2025-11-11	Prignitz	Marienfließ
8.15	51	12070	BB	5.6	53.2145	12.2335	165	152	2028-01-23	Prignitz	Pritzwalk
8.15	51	12070	BB	5.6	53.2096	12.2393	165	152	2024-03-22	Prignitz	Gerdshagen
8.15	51	12070	BB	5.6	53.2121	12.2359	165	152	2024-08-27	Prignitz	Gerdshagen
8.15	51	12070	BB	5.7	53.241	12.2223	125	149	2028-04-02	Prignitz	Gerdshagen
8.12	51	12070	BB	6.2	53.278	12.305	169	162	2025-08-29	Prignitz	Meyenburg
8.12	51	12070	BB	6	53.258	12.3189	169	162	2026-06-30	Prignitz	Halenbeck-Rohlsdorf
8.12	51	12070	BB	6.2	53.2864	12.3062	169	162	2026-12-01	Prignitz	Meyenburg
8.12	51	12070	BB	6.2	53.2961	12.3102	169	162	2027-03-01	Prignitz	Meyenburg
8.12	51	12070	BB	6.2	53.2909	12.3138	169	162	2027-03-01	Prignitz	Meyenburg
8.12	51	12070	BB	6.2	53.2736	12.3059	169	162	2025-08-27	Prignitz	Meyenburg
8.12	51	12070	BB	5.6	53.2585	12.312	169	162	2026-06-30	Prignitz	Halenbeck-Rohlsdorf
8.12	51	12070	BB	5.56	53.2825	12.3064	167	160	2025-05-23	Prignitz	Meyenburg
8.06	51	12070	BB	5.6	53.309	12.1991	169	162	2026-04-15	Prignitz	Meyenburg
8.06	51	12070	BB	6.8	53.3085	12.1926	165	163	2025-10-29	Prignitz	Marienfließ
8.06	51	12070	BB	6.8	53.3034	12.2068	165	163	2025-12-31	Prignitz	Meyenburg
8.06	51	12070	BB	5.6	53.3003	12.2022	169	162	2026-04-15	Prignitz	Meyenburg
8.06	51	12070	BB	5.6	53.3102	12.2041	169	162	2026-04-15	Prignitz	Meyenburg
8.06	51	12070	BB	6.8	53.3121	12.197	165	163	2025-10-29	Prignitz	Marienfließ
8.06	51	12070	BB	6.8	53.3002	12.1958	165	163	2025-10-29	Prignitz	Marienfließ
8.06	51	12070	BB	6.8	53.3081	12.2099	165	163	2025-11-06	Prignitz	Marienfließ
8.06	51	12070	BB	5.6	53.3059	12.1998	169	162	2026-04-15	Prignitz	Meyenburg
7.89	49	12070	BB	4.2	53.252	12.1167	149	115	2025-03-06	Prignitz	Triglitz
7.89	49	12070	BB	4.2	53.2494	12.1196	149	115	2025-03-14	Prignitz	Triglitz
7.72	48	12070	BB	6.2	53.1517	11.8241	169	162	2026-06-01	Prignitz	Karstädt
7.72	48	12070	BB	6.2	53.1607	11.8403	166	162	2026-11-30	Prignitz	Karstädt
7.72	48	12070	BB	6.2	53.1643	11.7736	169	162	2026-11-30	Prignitz	Karstädt
7.72	48	12070	BB	6.2	53.1561	11.8247	166	162	2026-11-30	Prignitz	Karstädt
7.72	48	12070	BB	5.5	53.1446	11.8289	161	158	2024-04-10	Prignitz	Karstädt
7.72	48	12070	BB	4.26	53.146	11.7864	160	138	2027-12-31	Prignitz	Karstädt
7.72	48	12070	BB	6.2	53.169	11.8261	166	162	2026-11-30	Prignitz	Karstädt
7.72	48	12070	BB	6.2	53.1589	11.83	166	162	2026-11-30	Prignitz	Karstädt
7.72	48	12070	BB	6.2	53.1648	11.8275	166	162	2026-11-30	Prignitz	Karstädt
7.72	48	12070	BB	6.2	53.1625	11.8338	169	162	2026-06-01	Prignitz	Karstädt
7.72	48	12070	BB	6.2	53.153	11.8177	166	162	2026-11-30	Prignitz	Karstädt
7.72	48	12070	BB	6.2	53.1466	11.8239	166	162	2026-11-30	Prignitz	Karstädt
7.72	48	12070	BB	7	53.1327	11.8321	164	163	2028-12-31	Prignitz	Perleberg
7.7	48	12070	BB	7	53.0057	12.1119	165	163	2026-06-30	Prignitz	Gumtow
7.7	48	12070	BB	6	53.0017	12.1111	169	150	2024-09-26	Prignitz	Gumtow
7.7	48	12070	BB	4.8	52.9893	12.0956	82	133	2025-06-12	Prignitz	Gumtow
7.7	48	12070	BB	5.5	52.9859	12.0953	121	158	2024-06-28	Prignitz	Gumtow
7.7	48	12070	BB	7	53.0091	12.1133	165	163	2026-06-30	Prignitz	Gumtow
7.65	47	12070	BB	4.2	52.9565	12.1665	166	136	2027-09-30	Prignitz	Gumtow
7.65	47	12070	BB	5.6	52.9271	12.1707	148	162	2026-12-31	Prignitz	Plattenburg
7.65	47	12070	BB	5.6	52.93	12.1674	148	162	2026-12-31	Prignitz	Plattenburg
7.56	46	12070	BB	5.6	52.9262	12.1635	148	162	2026-12-31	Prignitz	Plattenburg
7.52	46	12070	BB	5.6	53.2152	13.3382	165	152	2028-01-23	Prignitz	Pritzwalk
7.48	46	12070	BB	5.6	52.9202	12.1609	148	162	2026-12-31	Prignitz	Plattenburg
7.48	46	12070	BB	5.6	52.9225	12.1671	148	162	2026-12-31	Prignitz	Plattenburg
7	40	12071	BB	5.6	51.632	14.7213	166	150	2027-05-31	Spree-Neiße	Neiße-Malxetal
7	40	12071	BB	5.6	51.6407	14.728	166	150	2025-02-26	Spree-Neiße	Neiße-Malxetal
7	40	12071	BB	5.6	51.6337	14.7337	166	150	2025-02-10	Spree-Neiße	Neiße-Malxetal
7	40	12071	BB	5.6	51.6383	14.7145	166	150	2027-05-31	Spree-Neiße	Neiße-Malxetal
7	40	12071	BB	5.6	51.6352	14.7274	166	150	2025-02-20	Spree-Neiße	Neiße-Malxetal
7	40	12071	BB	5.6	51.6302	14.7283	166	150	2025-02-24	Spree-Neiße	Neiße-Malxetal
7	40	12071	BB	5.6	51.6331	14.7147	166	150	2027-05-31	Spree-Neiße	Neiße-Malxetal
7	40	12071	BB	5.6	51.6388	14.7329	166	150	2025-02-27	Spree-Neiße	Neiße-Malxetal
7	40	12071	BB	5.6	51.6364	14.7201	166	150	2027-05-31	Spree-Neiße	Neiße-Malxetal
6.99	40	12071	BB	6.2	51.803	14.5734	169	162	2025-10-28	Spree-Neiße	Forst
6.99	40	12071	BB	6.2	51.8171	14.5653	169	162	2025-12-31	Spree-Neiße	Grießen
6.99	40	12071	BB	6.2	51.8149	14.5712	169	162	2025-12-31	Spree-Neiße	Grießen
6.99	40	12071	BB	6.2	51.8105	14.5647	169	162	2025-12-31	Spree-Neiße	Forst
6.99	40	12071	BB	6.2	51.8037	14.566	169	162	2025-12-31	Spree-Neiße	Forst
6.99	40	12071	BB	6.2	51.8077	14.5554	169	162	2025-12-31	Spree-Neiße	Heinersbrück
6.99	40	12071	BB	6.2	51.8122	14.5747	169	162	2025-12-31	Spree-Neiße	Forst
6.99	40	12071	BB	6.2	51.807	14.5651	169	162	2025-12-31	Spree-Neiße	Forst
6.99	40	12071	BB	6.2	51.8084	14.5737	169	162	2025-12-31	Spree-Neiße	Forst
6.99	40	12071	BB	6.2	51.8134	14.5603	169	162	2025-12-31	Spree-Neiße	Heinersbrück
6.99	40	12071	BB	6.2	51.8034	14.5567	169	162	2025-12-31	Spree-Neiße	Heinersbrück
6.99	40	12071	BB	6.2	51.7993	14.5581	169	162	2025-11-20	Spree-Neiße	Forst
6.99	40	12071	BB	6.2	51.8003	14.5677	169	162	2025-10-30	Spree-Neiße	Forst
